	line	token	lemma	pos
21293	4081	soe	zo	ADV(type=reg)
21294	4081	lange	lang	ADV(type=reg)
21295	4081	lach	lachen	VRB(finiteness=fin,tense=past)
21296	4081	stille	stillen	VRB(finiteness=fin,tense=past)
21297	4082	Ieghen	jegen	ADP(type=pre)
21298	4082	des	de	PD(type=d-p,subtype=art,position=prenom)
21299	4082	ertbisscops	aardbisschop	NOU-C(number=sg)
21300	4082	wille	willen	VRB(finiteness=fin,tense=pres)
21301	4083	Alsoe	alzo	ADV(type=reg)
21302	4083	die	die	PD(type=d-p,subtype=art,position=prenom)
21303	4083	hertoge	hertog	NOU-C(number=sg)
21304	4083	doen	doen	VRB(finiteness=inf)
21305	4083	daer	daar	ADV(type=reg)
21306	4083	lach	lachen	VRB(finiteness=fin,tense=past)
21307	4084	Om	om	ADV(type=pron)
21308	4084	datmen	dat+men	CONJ(type=sub)+PD(type=pers,position=free)
21309	4084	des	de	PD(type=d-p,position=free)
21310	4084	sal	zullen	VRB(finiteness=fin,tense=pres)
21311	4084	doen	doen	VRB(finiteness=inf)
21312	4084	gewach	gewag	NOU-C(number=sg)
21313	4085	Ende	en	CONJ(type=coor)
21314	4085	ewelike	eeuwelijk	ADV(type=reg)
21315	4085	daer	daar	ADV(type=pron)
21316	4085	bi	bij	ADV(type=pron)
21317	4085	ghedincken	gedenken	VRB(finiteness=inf)
21318	4086	Voer	voeren	VRB(finiteness=fin,tense=past)
21319	4086	hi	hij	PD(type=pers,position=free)
21320	4086	daer	daar	ADV(type=reg)
21321	4086	sijn	zijn	PD(type=poss,position=prenom)
21322	4086	ors	ros	NOU-C(number=sg)
21323	4086	drinken	drinken	VRB(finiteness=inf)
21324	4087	Met	met	ADP(type=pre)
21325	4087	hoegen	heug	NOU-C(number=sg)
21326	4087	moede	moede	AA(degree=pos,position=free)
21327	4087	in	in	ADP(type=pre)
21328	4087	den	de	PD(type=d-p,subtype=art,position=prenom)
21329	4087	Rijn	Rijn	NOU-P
21330	4088	Dat	dat	CONJ(type=sub)
21331	4088	men	men	PD(type=pers,position=free)
21332	4088	niet	niet	ADV(type=reg)
21333	4088	en	ne	ADV(type=reg)
21334	4088	waende	wanen	VRB(finiteness=fin,tense=past)
21335	4088	dat	dat	PD(type=d-p,position=free)
21336	4088	mochte	mogen	VRB(finiteness=fin,tense=past)
21337	4088	sijn	zijn	VRB(finiteness=inf)
21338	4089	Ieghen	jegen	ADP(type=pre)
21339	4089	des	de	PD(type=d-p,subtype=art,position=prenom)
21340	4089	bisscops	bisschop	NOU-C(number=sg)
21341	4089	wille	wil	NOU-C(number=sg)
21342	4089	gesciet	geschieden	VRB(finiteness=pastpart)
21343	4090	Nochtan	nochtan	ADV(type=reg)
21344	4090	en	ne	ADV(type=reg)
21345	4090	keerde	keren	VRB(finiteness=fin,tense=past)
21346	4090	hi	hij	PD(type=pers,position=free)
21347	4090	aldus	aldus	ADV(type=reg)
21348	4090	niet	niet	ADV(type=reg)
21349	4091	Want	want	CONJ(type=coor)
21350	4091	hi	hij	PD(type=pers,position=free)
21351	4091	voer	voeren	VRB(finiteness=fin,tense=past)
21352	4091	voort	voort	ADV(type=reg)
21353	4091	ter	ter	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
21354	4091	selver	zelf	PD(type=d-p,subtype=oth,position=prenom)
21355	4091	vaert	vaart	NOU-C(number=sg)
21356	4092	Tote	tot	ADP(type=pre)
21357	4092	voor	voor	ADP(type=pre)
21358	4092	Bonne	Bonne	NOU-P
21359	4092	in	in	ADP(type=pre)
21360	4092	den	de	PD(type=d-p,subtype=art,position=prenom)
21361	4092	wijngaert	wijngaard	NOU-C(number=sg)
21362	4093	Des	des	ADV(type=reg)
21363	4093	dede	doen	VRB(finiteness=fin,tense=past)
21364	4093	hi	hij	PD(type=pers,position=free)
21365	4093	houwen	houwen	VRB(finiteness=inf)
21366	4093	een	een	PD(type=indef,subtype=art,position=prenom)
21367	4093	deel	deel	NOU-C(number=sg)
21368	4093	ende	en	CONJ(type=coor)
21369	4093	slichten	slechten	VRB(finiteness=inf)
21370	4094	Dat	dat	PD(type=d-p,position=free)
21371	4094	hi	hij	PD(type=pers,position=free)
21372	4094	woude	willen	VRB(finiteness=fin,tense=past)
21373	4094	bernen	branden	VRB(finiteness=inf)
21374	4094	ende	en	CONJ(type=coor)
21375	4094	vercrichten	verkrachten	VRB(finiteness=inf)
21376	4095	Daer	daar	ADV(type=reg)
21377	4095	te	te	ADP(type=pre)
21378	4095	lande	land	NOU-C(number=sg)
21379	4095	dat	dat	PD(type=d-p,position=free)
21380	4095	ginge	gaan	VRB(finiteness=fin,tense=past)
21381	4095	al	al	ADV(type=reg)
21382	4095	onder	onder	ADV(type=reg)
21383	4096	Noch	nog	ADV(type=reg)
21384	4096	dede	doen	VRB(finiteness=fin,tense=past)
21385	4096	noch	nog	ADV(type=reg)
21386	4096	vremder	vreemd	AA(degree=comp,position=prenom)
21387	4096	wonder	wonder	NOU-C(number=sg)
21388	4097	Om	om	CONJ(type=sub)
21389	4097	dat	dat	CONJ(type=sub)
21390	4097	hi	hij	PD(type=pers,position=free)
21391	4097	driven	drijven	VRB(finiteness=inf)
21392	4097	woude	willen	VRB(finiteness=fin,tense=past)
21393	4097	op	op	ADP(type=pre)
21394	4097	sceren	scheren	NOU-C(number=sg)
21395	4098	Den	de	PD(type=d-p,subtype=art,position=prenom)
21396	4098	bisscop	bisschop	NOU-C(number=sg)
21397	4098	ende	en	CONJ(type=coor)
21398	4098	sine	zijn	PD(type=poss,position=prenom)
21399	4098	hulperen	helper	NOU-C(number=pl)
21400	4099	Ten	ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
21401	4099	Brule	bruil	NOU-C(number=sg)
21402	4099	inden	in+de	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
21403	4099	dire	duur	AA(degree=pos,position=prenom)
21404	4099	gaert	gard	NOU-C(number=sg)
21405	4100	Daer	daar	ADV(type=pron)
21406	4100	in	in	ADV(type=pron)
21407	4100	bevrijt	bevrijden	VRB(finiteness=pastpart)
21408	4100	sijn	zijn	VRB(finiteness=inf)
21409	4100	ende	en	CONJ(type=coor)
21410	4100	bewaert	bewaren	VRB(finiteness=pastpart)
21411	4101	Des	de	PD(type=d-p,subtype=art,position=prenom)
21412	4101	eerstbisscops	eerstbisschop	NOU-C(number=sg)
21413	4101	wilde	wild	AA(degree=pos,position=prenom)
21414	4101	beesten	beest	NOU-C(number=pl)
21415	4102	Daer	daar	ADV(type=pron)
21416	4102	woude	willen	VRB(finiteness=fin,tense=past)
21417	4102	die	die	PD(type=d-p,subtype=art,position=prenom)
21418	4102	hertoge	hertog	NOU-C(number=sg)
21419	4102	in	in	ADV(type=pron)
21420	4102	met	met	ADP(type=pre)
21421	4102	feesten	feest	NOU-C(number=pl)
21422	4103	Jaghen	jagen	VRB(finiteness=inf)
21423	4103	met	met	ADP(type=pre)
21424	4103	bracken	brak	NOU-C(number=sg)
21425	4103	ende	en	CONJ(type=coor)
21426	4103	met	met	ADP(type=pre)
21427	4103	winden	wind	NOU-C(number=pl)
21428	4104	Daer	daar	ADV(type=pron)
21429	4104	dede	doen	VRB(finiteness=fin,tense=past)
21430	4104	hi	hij	PD(type=pers,position=free)
21431	4104	haestelike	haastelijk	ADV(type=reg)
21432	4104	om	om	ADP(type=pre)
21433	4104	sinden	zinnen	VRB(finiteness=inf)
21434	4105	Die	die	PD(type=d-p,subtype=art,position=prenom)
21435	4105	wile	wijl	NOU-C(number=sg)
21436	4105	dat	dat	CONJ(type=sub)
21437	4105	hire	hier	ADV(type=reg)
21438	4105	om	om	ADP(type=pre)
21439	4105	sinden	zinnen	VRB(finiteness=inf)
21440	4105	dede	doen	VRB(finiteness=fin,tense=past)
21441	4106	Doen	doen	VRB(finiteness=inf)
21442	4106	spraken	spreken	VRB(finiteness=inf)
21443	4106	om	om	ADP(type=pre)
21444	4106	den	de	PD(type=d-p,subtype=art,position=prenom)
21445	4106	lantvrede	landvrede	NOU-C(number=sg)
21446	4107	Die	die	PD(type=d-p,subtype=art,position=prenom)
21447	4107	beste	goed	AA(degree=sup,position=prenom)
21448	4107	van	van	ADP(type=pre)
21449	4107	den	de	PD(type=d-p,subtype=art,position=prenom)
21450	4107	Coelneren	koelneren	VRB(finiteness=inf)
21451	4108	Ende	en	CONJ(type=coor)
21452	4108	met	met	ADP(type=pre)
21453	4108	hen	zij	PD(type=pers,position=free)
21454	4108	een	een	PD(type=indef,subtype=art,position=prenom)
21455	4108	deel	deel	NOU-C(number=sg)
21456	4108	dire	duur	AA(degree=pos,position=prenom)
21457	4108	heeren	heer	NOU-C(number=pl)
21458	4109	Die	die	PD(type=d-p,position=free)
21459	4109	den	de	PD(type=d-p,subtype=art,position=prenom)
21460	4109	lantvrede	landvrede	NOU-C(number=sg)
21461	4109	wouden	willen	VRB(finiteness=fin,tense=past)
21462	4109	sterken	sterken	VRB(finiteness=inf)
21463	4110	Die	die	PD(type=d-p,subtype=art,position=prenom)
21464	4110	grave	graf	NOU-C(number=sg)
21465	4110	vander	van+de	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
21466	4110	Marken	Marken	NOU-P
21467	4111	Ende	en	CONJ(type=coor)
21468	4111	Adolf	Adolf	NOU-P
21469	4111	vanden	van+de	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
21470	4111	Berge	Berge	NOU-P
21471	4111	die	die	PD(type=d-p,subtype=art,position=prenom)
21472	4111	grave	graf	NOU-C(number=sg)
21473	4112	Die	die	PD(type=d-p,position=free)
21474	4112	oec	ook	ADV(type=reg)
21475	4112	die	die	PD(type=d-p,subtype=art,position=prenom)
21476	4112	rovere	rover	NOU-C(number=sg)
21477	4112	woude	willen	VRB(finiteness=fin,tense=past)
21478	4112	doen	doen	VRB(finiteness=inf)
21479	4112	ave	over	ADP(type=pre)
21480	4113	Waelrave	Waelrave	NOU-P
21481	4113	van	van	ADP(type=pre)
21482	4113	Gulke	Gulik	NOU-P
21483	4113	die	die	PD(type=d-p,subtype=art,position=prenom)
21484	4113	proefst	proef	AA(degree=sup,position=free)
21485	4113	van	van	ADP(type=pre)
21486	4113	Aken	Aken	NOU-P
21487	4114	Onderwant	onderwinden	VRB(finiteness=fin,tense=past)
21488	4114	hem	hij	PD(type=refl,position=free)
21489	4114	oec	ook	ADV(type=reg)
21490	4114	der	de	PD(type=d-p,subtype=art,position=prenom)
21491	4114	saken	zaak	NOU-C(number=pl)
21492	4115	Ende	en	CONJ(type=coor)
21493	4115	woude	willen	VRB(finiteness=fin,tense=past)
21494	4115	hem	hij	PD(type=pers,position=free)
21495	4115	met	met	ADP(type=pre)
21496	4115	hen	zij	PD(type=pers,position=free)
21497	4115	gesellen	gezellen	VRB(finiteness=inf)
21498	4116	Van	van	ADP(type=pre)
21499	4116	dat	dat	PD(type=d-p,subtype=oth,position=prenom)
21500	4116	hi	hij	PD(type=pers,position=free)
21501	4116	woude	willen	VRB(finiteness=fin,tense=past)
21502	4116	den	de	PD(type=d-p,subtype=art,position=prenom)
21503	4116	bisscop	bisschop	NOU-C(number=sg)
21504	4116	vellen	vellen	VRB(finiteness=inf)
21505	4117	Dese	deze	PD(type=d-p,position=free)
21506	4117	keerden	keren	VRB(finiteness=fin,tense=past)
21507	4117	met	met	ADP(type=pre)
21508	4117	ghemeinder	gemeend	AA(degree=pos,position=prenom)
21509	4117	hant	hand	NOU-C(number=sg)
21510	4118	Toten	tot+de	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
21511	4118	hertoge	hertog	NOU-C(number=sg)
21512	4118	van	van	ADP(type=pre)
21513	4118	Brabant	Brabant	NOU-P
21514	4119	Met	met	ADP(type=pre)
21515	4119	beden	bede	NOU-C(number=pl)
21516	4119	ende	en	CONJ(type=coor)
21517	4119	met	met	ADP(type=pre)
21518	4119	sware	zwaar	AA(degree=pos,position=prenom)
21519	4119	clagen	klaag	NOU-C(number=pl)
21520	4120	Daer	daar	ADV(type=pron)
21521	4120	bi	bij	ADV(type=pron)
21522	4120	wert	worden	VRB(finiteness=fin,tense=past)
21523	4120	gheverst	versten	VRB(finiteness=pastpart)
21524	4120	dat	dat	PD(type=d-p,subtype=oth,position=prenom)
21525	4120	iagen	jagen	ADV(type=reg)
21526	4121	Si	zij	PD(type=pers,position=free)
21527	4121	clageden	klagen	VRB(finiteness=fin,tense=past)
21528	4121	over	over	ADP(type=pre)
21529	4121	die	die	PD(type=d-p,subtype=art,position=prenom)
21530	4121	onmare	onmare	NOU-C(number=sg)
21531	4122	Die	die	PD(type=d-p,position=free)
21532	4122	de	de	PD(type=d-p,subtype=art,position=prenom)
21533	4122	roveren	rover	NOU-C(number=pl)
21534	4122	daden	doen	VRB(finiteness=fin,tense=past)
21535	4122	openbare	openbaar	AA(degree=pos,position=free)
21536	4123	Ende	en	CONJ(type=coor)
21537	4123	baden	bidden	VRB(finiteness=fin,tense=past)
21538	4123	hulpe	hulp, help	NOU-C(number=sg)
21539	4123	des	de	PD(type=d-p,subtype=art,position=prenom)
21540	4123	hertogen	hertog	NOU-C(number=sg)
21541	4124	Want	want	CONJ(type=sub)
21542	4124	men	men	PD(type=pers,position=free)
21543	4124	ye	ie	ADV(type=reg)
21544	4124	hadde	hebben	VRB(finiteness=fin,tense=past)
21545	4124	geplogen	plegen	VRB(finiteness=pastpart)
21546	4125	Die	die	PD(type=d-p,position=free)
21547	4125	te	te	ADP(type=pre)
21548	4125	Limborch	Limburg	NOU-P
21549	4125	heere	heer	NOU-C(number=sg)
21550	4125	soude	zullen	VRB(finiteness=fin,tense=past)
21551	4125	sijn	zijn	VRB(finiteness=inf)
21552	4126	Dat	dat	CONJ(type=sub)
21553	4126	hi	hij	PD(type=pers,position=free)
21554	4126	tusschen	tussen	ADP(type=pre)
21555	4126	Mase	Maas	NOU-P
21556	4126	ende	en	CONJ(type=coor)
21557	4126	Rijn	Rijn	NOU-P
21558	4127	Dede	doen	VRB(finiteness=fin,tense=past)
21559	4127	over	over	ADP(type=pre)
21560	4127	die	die	PD(type=d-p,subtype=art,position=prenom)
21561	4127	rovere	rover	NOU-C(number=sg)
21562	4127	richten	richten	VRB(finiteness=inf)
21563	4128	Die	die	PD(type=d-p,subtype=art,position=prenom)
21564	4128	hertoge	hertog	NOU-C(number=sg)
21565	4128	antwerde	antwoorden	VRB(finiteness=fin,tense=past)
21566	4128	Ic	ik	PD(type=pers,position=free)
21567	4128	wille	willen	VRB(finiteness=fin,tense=pres)
21568	4128	plichten	plichten	VRB(finiteness=inf)
21569	4129	Met	met	ADP(type=pre)
21570	4129	u	u	PD(type=pers,position=free)
21571	4129	ghi	gij	PD(type=pers,position=free)
21572	4129	heeren	heer	NOU-C(number=pl)
21573	4129	wildi	willen+gij	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)
21574	4129	wreken	wreken	VRB(finiteness=inf)
21575	4130	Roef	roef	NOU-C(number=sg)
21576	4130	ende	en	CONJ(type=coor)
21577	4130	roefhuse	roefhuis	NOU-C(number=sg)
21578	4130	breken	breken	VRB(finiteness=inf)
21579	4131	Want	want	CONJ(type=coor)
21580	4131	dat	dat	PD(type=d-p,position=free)
21581	4131	hebbic	hebben+ik	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)
21582	4131	lange	lang	AA(degree=pos,position=free)
21583	4131	begheert	begeren	VRB(finiteness=pastpart)
21584	4132	Doen	toen	CONJ(type=sub)
21585	4132	si	zij	PD(type=pers,position=free)
21586	4132	den	de	PD(type=d-p,subtype=art,position=prenom)
21587	4132	hertoge	hertog	NOU-C(number=sg)
21588	4132	onverveert	onvervaard	AA(degree=pos,position=free)
21589	4133	Ende	en	CONJ(type=coor)
21590	4133	willich	willig	AA(degree=pos,position=free)
21591	4133	in	in	ADP(type=pre)
21592	4133	haer	haar	PD(type=poss,position=prenom)
21593	4133	hulpe	hulp, help	NOU-C(number=sg)
21594	4133	vonden	vinden	VRB(finiteness=fin,tense=past)
21595	4134	Nu	nu	ADV(type=reg)
21596	4134	hoort	horen	VRB(finiteness=fin,tense=pres)
21597	4134	wat	wat	PD(type=w-p,position=free)
21598	4134	si	zij	PD(type=pers,position=free)
21599	4134	doen	doen	VRB(finiteness=fin,tense=pres)
21600	4134	bestonden	bestaan	VRB(finiteness=fin,tense=past)
21601	4135	Doen	toen	ADV(type=reg)
21602	4135	spraken	spreken	VRB(finiteness=fin,tense=past)
21603	4135	si	zij	PD(type=pers,position=free)
21604	4135	Hertoge	hertog	NOU-C(number=sg)
21605	4135	heere	heer	NOU-C(number=sg)
21606	4136	Over	over	ADP(type=pre)
21607	4136	Woeronc	woerong	NOU-C(number=sg)
21608	4136	clagen	klagen	VRB(finiteness=fin,tense=pres)
21609	4136	wi	wij	PD(type=pers,position=free)
21610	4136	seere	zeer	ADV(type=reg)
21611	4137	Want	want	CONJ(type=coor)
21612	4137	dat	dat	PD(type=d-p,position=free)
21613	4137	es	zijn	VRB(finiteness=fin,tense=pres)
21614	4137	dire	duur	AA(degree=pos,position=prenom)
21615	4137	rovere	rover	NOU-C(number=sg)
21616	4137	nest	nest	NOU-C(number=sg)
21617	4138	Daer	daar	ADV(type=pron)
21618	4138	bi	bij	ADV(type=pron)
21619	4138	dunct	dunken	VRB(finiteness=fin,tense=pres)
21620	4138	ons	ons	PD(type=pers,position=free)
21621	4138	alre	al	AA(degree=sup,position=free)
21622	4138	best	goed	AA(degree=sup,position=free)
21623	4139	Dat	dat	PD(type=d-p,position=free)
21624	4139	wise	wijze	NOU-C(number=sg)
21625	4139	thant	tehand	ADV(type=reg)
21626	4139	ane	aan	ADV(type=reg)
21627	4139	striden	strijden	VRB(finiteness=inf)
21628	4140	Want	want	CONJ(type=coor)
21629	4140	sine	zijn	PD(type=pers,position=free)+ADV(type=reg)
21630	4140	laten	laten	VRB(finiteness=fin,tense=pres)
21631	4140	niemanne	niemand	PD(type=indef,position=free)
21632	4140	liden	lijden	VRB(finiteness=inf)
21633	4141	Noch	noch	CONJ(type=coor)
21634	4141	bi	bij	ADP(type=pre)
21635	4141	dage	dag	NOU-C(number=sg)
21636	4141	noch	noch	CONJ(type=coor)
21637	4141	bi	bij	ADP(type=pre)
21638	4141	nachte	nacht	NOU-C(number=sg)
21639	4142	Si	zij	PD(type=pers,position=free)
21640	4142	rovent	rovenen	VRB(finiteness=fin,tense=pres)
21641	4142	al	al	ADV(type=reg)
21642	4142	met	met	ADP(type=pre)
21643	4142	crachte	kracht	NOU-C(number=sg)
21644	4143	Daer	daar	ADV(type=pron)
21645	4143	bi	bij	ADV(type=pron)
21646	4143	laetse	laten+zij	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)
21647	4143	ons	ons	PD(type=pers,position=free)
21648	4143	alsoe	alzo	ADV(type=reg)
21649	4143	bestaen	bestaan	VRB(finiteness=inf)
21650	4144	Dat	dat	CONJ(type=sub)
21651	4144	wise	wijze	NOU-C(number=sg)
21652	4144	ontliven	ontlijven	VRB(finiteness=inf)
21653	4144	alle	al	PD(type=indef,position=free)
21654	4144	of	of	CONJ(type=coor)
21655	4144	vaen	vangen	VRB(finiteness=inf)
21656	4145	Ende	en	CONJ(type=coor)
21657	4145	die	die	PD(type=d-p,subtype=art,position=prenom)
21658	4145	borch	borg	NOU-C(number=sg)
21659	4145	breken	breken	VRB(finiteness=inf)
21660	4145	inden	in+de	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
21661	4145	gront	grond	NOU-C(number=sg)
21662	4146	Alsoe	alzo	ADV(type=reg)
21663	4146	verre	verre	ADV(type=reg)
21664	4146	als	als	CONJ(type=sub)
21665	4146	dat	dat	PD(type=d-p,position=free)
21666	4146	sal	zullen	VRB(finiteness=fin,tense=pres)
21667	4146	wesen	wezen	VRB(finiteness=inf)
21668	4146	cont	kond	AA(degree=pos,position=free)
21669	4147	Sal	zullen	VRB(finiteness=fin,tense=pres)
21670	4147	men	men	PD(type=pers,position=free)
21671	4147	u	u	PD(type=pers,position=free)
21672	4147	mogentheit	mogendheid	NOU-C(number=sg)
21673	4147	ontsien	ontzien	VRB(finiteness=inf)
21674	4148	Ende	en	CONJ(type=coor)
21675	4148	voort	voort	ADV(type=reg)
21676	4148	ane	aan	ADV(type=reg)
21677	4148	voor	voor	ADP(type=pre)
21678	4148	u	u	PD(type=pers,position=free)
21679	4148	vlien	vlieden	VRB(finiteness=inf)
21680	4149	Ende	en	CONJ(type=coor)
21681	4149	daer	daar	ADV(type=pron)
21682	4149	bi	bij	ADV(type=pron)
21683	4149	sal	zullen	VRB(finiteness=fin,tense=pres)
21684	4149	gestadich	gestadig	AA(degree=pos,position=free)
21685	4149	sijn	zijn	VRB(finiteness=inf)
21686	4150	Die	die	PD(type=d-p,subtype=art,position=prenom)
21687	4150	vrede	vrede	NOU-C(number=sg)
21688	4150	tusschen	tussen	ADP(type=pre)
21689	4150	Mase	Maas	NOU-P
21690	4150	ende	en	CONJ(type=coor)
21691	4150	Rijn	Rijn	NOU-P
21692	4151	Die	die	PD(type=d-p,subtype=art,position=prenom)
21693	4151	hertoge	hertog	NOU-C(number=sg)
21694	4151	hadde	hebben	VRB(finiteness=fin,tense=past)
21695	4151	corten	kort	AA(degree=pos,position=prenom)
21696	4151	raet	raad	NOU-C(number=sg)
21697	4152	Om	om	ADP(type=pre)
21698	4152	af	afvangen	VRB(finiteness=inf)
21699	4152	te	te	ADP(type=pre)
21700	4152	leggene	leggen	VRB(finiteness=inf)
21701	4152	ondaet	ondaad	NOU-C(number=sg)
21702	4153	Ende	en	CONJ(type=coor)
21703	4153	die	die	PD(type=d-p,subtype=art,position=prenom)
21704	4153	strate	straat	NOU-C(number=sg)
21705	4153	te	te	ADP(type=pre)
21706	4153	makene	maken	VRB(finiteness=inf)
21707	4153	vri	vrij	AA(degree=pos,position=free)
21708	4154	Ende	en	CONJ(type=coor)
21709	4154	antwerde	antwoord	NOU-C(number=sg)
21710	4154	Wildi	willen+gij	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)
21711	4155	Ghi	gij	PD(type=pers,position=free)
21712	4155	heeren	heer	NOU-C(number=pl)
21713	4155	Woeronc	woerong	NOU-C(number=sg)
21714	4155	hebben	hebben	VRB(finiteness=inf)
21715	4155	af	af	ADV(type=reg)
21716	4156	Ghi	gij	PD(type=pers,position=free)
21717	4156	weet	weten	VRB(finiteness=fin,tense=pres)
21718	4156	die	die	PD(type=d-p,subtype=art,position=prenom)
21719	4156	antworde	antwoord	NOU-C(number=sg)
21720	4156	die	die	PD(type=d-p,position=free)
21721	4156	ic	ik	PD(type=pers,position=free)
21722	4156	gaf	geven	VRB(finiteness=fin,tense=past)
21723	4157	Bereit	bereiden	VRB(finiteness=fin,tense=pres)
21724	4157	u	u	PD(type=pers,position=free)
21725	4157	trect	trekken	VRB(finiteness=fin,tense=pres)
21726	4157	daer	daar	ADV(type=pron)
21727	4157	vore	voor	ADV(type=pron)
21728	4157	nu	nu	CONJ(type=sub)
21729	4158	Ic	ik	PD(type=pers,position=free)
21730	4158	ende	en	CONJ(type=coor)
21731	4158	die	die	PD(type=d-p,subtype=art,position=prenom)
21732	4158	mine	mijn	PD(type=poss,position=prenom)
21733	4158	bliven	blijven	VRB(finiteness=inf)
21734	4158	bi	bij	ADP(type=pre)
21735	4158	u	u	PD(type=pers,position=free)
21736	4159	Wildi	willen+gij	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)
21737	4159	yeman	ieman	PD(type=indef,position=free)
21738	4159	daer	daar	ADV(type=pron)
21739	4159	vore	voor	ADV(type=pron)
21740	4159	deren	deren	VRB(finiteness=inf)
21741	4160	Dat	dat	PD(type=d-p,position=free)
21742	4160	selen	zullen	VRB(finiteness=fin,tense=pres)
21743	4160	wi	wij	PD(type=pers,position=free)
21744	4160	soe	zo	ADV(type=reg)
21745	4160	helpen	helpen	VRB(finiteness=inf)
21746	4160	weren	weren	VRB(finiteness=inf)
21747	4161	Dat	dat	CONJ(type=sub)
21748	4161	ghi	gij	PD(type=pers,position=free)
21749	4161	u	u	PD(type=pers,position=free)
21750	4161	niet	niet	ADV(type=reg)
21751	4161	en	ne	ADV(type=reg)
21752	4161	dorvet	durven	VRB(finiteness=fin,tense=pres)
21753	4161	ontsien	ontzien	VRB(finiteness=inf)
21754	4162	Dat	dat	CONJ(type=sub)
21755	4162	wi	wij	PD(type=pers,position=free)
21756	4162	yet	iet	PD(type=indef,position=free)
21757	4162	van	van	ADP(type=pre)
21758	4162	u	u	PD(type=pers,position=free)
21759	4162	vlien	vlieden	VRB(finiteness=inf)
21760	4163	Dies	dies	ADV(type=reg)
21761	4163	derric	durven+ik	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)
21762	4163	my	mij	PD(type=refl,position=free)
21763	4163	wel	wel	ADV(type=reg)
21764	4163	vermeten	vermeten	VRB(finiteness=inf)
21765	4164	Aldus	aldus	ADV(type=reg)
21766	4164	wert	worden	VRB(finiteness=fin,tense=past)
21767	4164	Woeronc	Woeronc	NOU-P
21768	4164	beseten	bezitten	VRB(finiteness=pastpart)
21769	4165	Van	van	ADP(type=pre)
